iter	MAPE	RMSE
1589	0.07255303502	197037.2935
1590	0.07254961228	197027.1341
1591	0.07254785616	197012.2918
1592	0.07254738825	197011.0169
1593	0.07252491753	196976.9975
1594	0.07250900688	196943.5673
1595	0.07249546972	196929.4436
1596	0.07249420754	196892.943
1597	0.07247361024	196862.4611
1598	0.07245250889	196854.9563
1599	0.07244815549	196811.9396
1600	0.0724450025	196772.22
1601	0.07243057649	196739.8713
1602	0.07238723347	196732.761
1603	0.07235898554	196699.0252
1604	0.07231348726	196688.8014
1605	0.07230187439	196666.4067
1606	0.07230604116	196666.1343
1607	0.07228010006	196657.7631
1608	0.07226157897	196649.934
1609	0.07225662488	196621.8189
1610	0.07225622351	196610.3272
1611	0.07223191496	196587.7508
1612	0.07222278865	196570.6748
1613	0.07221595978	196526.0459
1614	0.0722082769	196488.0674
1615	0.07220503088	196464.9769
1616	0.07219773728	196462.9482
1617	0.07217880995	196428.6857
1618	0.07217326714	196426.795
1619	0.07217222479	196400.5241
1620	0.0721633948	196381.8054
1621	0.07215188269	196338.0993
1622	0.07214685407	196326.296
1623	0.07213604915	196262.2171
1624	0.07212823569	196256.8333
1625	0.07211169329	196211.0499
1626	0.07210539828	196185.9995
1627	0.0721015968	196178.9532
1628	0.072083761	196170.6073
1629	0.07206473712	196130.3806
1630	0.0720657936	196124.535
1631	0.07206156154	196113.9926
1632	0.07204344498	196107.9563
1633	0.07203183925	196079.0217
1634	0.07202447386	196069.5629
1635	0.07201905695	196005.39
1636	0.07201004275	195954.0192
1637	0.07200258234	195939.8605
1638	0.07200619307	195907.631
1639	0.0720019344	195870.3534
1640	0.07200139875	195844.1101
1641	0.07199107251	195823.3153
1642	0.0719544037	195808.4848
1643	0.07195335637	195791.9421
1644	0.07195482868	195762.9682
1645	0.07195833676	195756.3409
1646	0.07194749343	195752.7563
1647	0.07194697458	195746.4133
1648	0.07192208343	195733.6725
1649	0.07191952778	195727.5903
1650	0.07191810105	195725.6924
1651	0.07191959873	195720.8436
1652	0.07191244347	195713.79
1653	0.07189562981	195697.839
1654	0.07187679046	195682.5952
1655	0.07186415725	195670.4864
1656	0.07186574477	195657.1689
1657	0.07185675743	195626.9069
1658	0.07184632156	195624.0653
1659	0.07183006815	195610.6415
1660	0.07182043349	195596.6153
1661	0.07181652622	195579.7195
1662	0.07181873276	195575.8617
1663	0.07181159576	195574.5181
1664	0.07180832339	195554.8891
1665	0.07179065306	195535.6003
1666	0.07176896828	195525.0673
1667	0.07175238324	195486.8987
1668	0.07172754083	195467.1725
1669	0.07172125299	195465.7187
1670	0.07169119106	195422.7511
1671	0.0716879565	195422.1107
1672	0.07164112506	195405.2208
1673	0.07163856546	195400.3677
1674	0.07163057413	195393.2882
1675	0.07163215658	195390.0996
1676	0.07162410263	195360.994
1677	0.0716049657	195351.7537
1678	0.07159749096	195323.3384
1679	0.07159041945	195306.8588
1680	0.07158375502	195293.6171
1681	0.07158115079	195259.9066
1682	0.07156152608	195234.1295
1683	0.07155630305	195227.1772
1684	0.07154222821	195186.0647
1685	0.07152157325	195158.391
1686	0.07149743179	195155.3253
1687	0.07147739268	195103.1655
1688	0.07146433671	195092.8367
1689	0.07144980052	195055.6658
1690	0.07142360717	195041.2813
1691	0.07142391149	195023.3533
1692	0.07142340529	195011.4335
1693	0.071429014	194989.0838
1694	0.07142227304	194972.4424
1695	0.07142152869	194956.2547
1696	0.07142282348	194942.4768
1697	0.07141138805	194931.0565
1698	0.07140435253	194925.9809
1699	0.07140036873	194893.7868
1700	0.07139323776	194879.0398
1701	0.07139159748	194856.9463
1702	0.07136125299	194827.692
1703	0.07135216339	194820.0882
1704	0.07134761779	194808.5206
1705	0.07131575868	194798.2867
1706	0.07132108166	194775.8107
1707	0.07128871799	194766.0629
1708	0.07128735965	194765.5384
1709	0.07127640895	194748.9708
1710	0.07127433185	194740.6542
1711	0.07124356758	194705.6656
1712	0.07122335306	194685.5028
1713	0.07122480408	194673.1176
1714	0.07122311004	194668.6222
1715	0.07121766228	194642.8997
1716	0.07120418699	194593.4998
1717	0.07119080933	194579.5461
1718	0.07118738002	194575.4547
1719	0.07117562787	194559.6906
1720	0.07116956849	194547.0718
1721	0.07116606592	194535.3865
1722	0.07116623258	194518.9427
1723	0.0711550014	194504.5558
1724	0.07115394742	194465.3174
1725	0.07114389841	194423.8849
1726	0.0711354888	194415.0323
1727	0.07112806068	194406.0608
1728	0.07112709323	194385.0404
1729	0.07112148779	194380.0737
1730	0.07107611754	194367.7818
1731	0.07107224442	194362.5998
1732	0.07107158604	194351.1358
1733	0.07107203662	194341.2888
1734	0.07106881619	194327.2493
1735	0.07106980565	194299.5162
1736	0.07106999396	194292.6195
1737	0.07105974784	194267.1374
1738	0.07103278764	194258.1016
1739	0.07102364385	194241.499
1740	0.07100493928	194215.0907
1741	0.07099566372	194186.1654
1742	0.07097993432	194180.1636
1743	0.07097297682	194173.1787
1744	0.0709227636	194163.1045
1745	0.07090204013	194150.0233
1746	0.07089448533	194130.9607
1747	0.0708920356	194119.1265
1748	0.07087200771	194116.3366
1749	0.07086981242	194092.0713
1750	0.07087093875	194085.0464
1751	0.07087436732	194075.1453
1752	0.07087609104	194072.5705
1753	0.07087697299	194059.2859
1754	0.07086724737	194040.3604
1755	0.07085758449	194003.5731
1756	0.07086112864	193979.4177
1757	0.07085408091	193973.1984
1758	0.07084093575	193925.3649
1759	0.07084170593	193922.4353
1760	0.07080982569	193916.5674
1761	0.07080193117	193866.7597
1762	0.07080059405	193859.3619
1763	0.07079865575	193853.5936
1764	0.07078458416	193801.1204
1765	0.07078468057	193766.8073
1766	0.07076936788	193708.8518
